,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
5431,1070561797810180096,1070561797810180096,1544076797000,2018-12-06,13:13:17,WIB,3499784054,irawati56789991,irawati,,"@BPJSKesehatanRI saya dl di cover kantor, tp skrg sy sdh resign.bagimana sy hrs mengaktifkan kembali @BPJSKesehatanRI saya?",[],"[{'id': 3499784054, 'id_str': '3499784054', 'screen_name': 'irawati56789991'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]","['bpjskesehatanri', 'bpjskesehatanri']",[],[],4,0,0,,[],https://twitter.com/irawati56789991/status/1070561797810180096,,,,,,0,0,,0,0
5434,1070558031241347072,1070547980250374144,1544075899000,2018-12-06,12:58:19,WIB,113332475,endiqagpp,Endiqa Gusprada,,Saya DM kan untuk datanya. Terima kasih,[],"[{'id': 113332475, 'id_str': '113332475', 'screen_name': 'endiqagpp'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/endiqagpp/status/1070558031241347072,,,,,,0,0,,1,1
5435,1070557425458077696,1070550683407904768,1544075754000,2018-12-06,12:55:54,WIB,116418899,abedsaragih,abed,,Ok sudah saya terima informasinya. Terima kasih ya bapak/ibu atas layanan informasinya.,[],"[{'id': 116418899, 'id_str': '116418899', 'screen_name': 'abedsaragih'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/abedsaragih/status/1070557425458077696,,,,,,0,0,,1,1
5437,1070555433885040640,1070550683407904768,1544075280000,2018-12-06,12:48:00,WIB,116418899,abedsaragih,abed,,Ok sudah saya dm ya bapak/ibu.,[],"[{'id': 116418899, 'id_str': '116418899', 'screen_name': 'abedsaragih'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/abedsaragih/status/1070555433885040640,,,,,,0,0,,1,1
5444,1070550683407904768,1070550683407904768,1544074147000,2018-12-06,12:29:07,WIB,116418899,abedsaragih,abed,,@BPJSKesehatanRI Selamat siang bapak/Ibu.. boleh dicek apakah pembayaran iuran bpjs saya untuk bulan 12 sudah lunas? soalnya saya lupa apakah sudah saya bayar atau belum. Terima kasih.,[],"[{'id': 116418899, 'id_str': '116418899', 'screen_name': 'abedsaragih'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/abedsaragih/status/1070550683407904768,,,,,,0,0,,0,0
5447,1070549157889245184,1070545328774893569,1544073783000,2018-12-06,12:23:03,WIB,1011404453201637376,ajie95047216,Ajie,,Kantor cabang mana saja kah ? Tidak harus sesuai dengan tmpat kepesertaannya? Trm ksh,[],"[{'id': 1011404453201637376, 'id_str': '1011404453201637376', 'screen_name': 'Ajie95047216'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Ajie95047216/status/1070549157889245184,,,,,,0,0,,1,1
5450,1070547980250374144,1070547980250374144,1544073502000,2018-12-06,12:18:22,WIB,113332475,endiqagpp,Endiqa Gusprada,,@BPJSKesehatanRI sudah melakukan pembayar ke BPJS Kesehatan a/n ENDIQA GUSPRADA PUTRA P. tetapi belum terverifikasi  pic.twitter.com/kAXRiMDNKn,[],"[{'id': 113332475, 'id_str': '113332475', 'screen_name': 'endiqagpp'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DttZtpXUUAAjBiX.jpg'],1,0,0,,[],https://twitter.com/endiqagpp/status/1070547980250374144,,,,,,0,0,,0,0
5452,1070547832363409411,1070547832363409411,1544073467000,2018-12-06,12:17:47,WIB,3314145553,nunusyanlu,NuRull,,@BPJSKesehatanRI cek DM ku,[],"[{'id': 3314145553, 'id_str': '3314145553', 'screen_name': 'NunuSyanlu'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/NunuSyanlu/status/1070547832363409411,,,,,,0,0,,0,0
5456,1070546686651457538,1070540688582893568,1544073194000,2018-12-06,12:13:14,WIB,292090066,ajeng0628,يونيتا أجينغ,,"Sudah saya inbox min, mohon info, saya tunggu responnya... Thanks",[],"[{'id': 292090066, 'id_str': '292090066', 'screen_name': 'ajeng0628'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/ajeng0628/status/1070546686651457538,,,,,,0,0,,1,1
5457,1070545328774893569,1070545328774893569,1544072870000,2018-12-06,12:07:50,WIB,1011404453201637376,ajie95047216,Ajie,,"@BPJSKesehatanRI selamat siang Salam sehat Mau tanya, gimana caranya atau minta ke kantor bpjs kes mana, print kartu yg bntuknya sperti KTP (plastik) sementara yg saya punya masih e_id (bntuk kertas). Trm ksh",[],"[{'id': 1011404453201637376, 'id_str': '1011404453201637376', 'screen_name': 'Ajie95047216'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Ajie95047216/status/1070545328774893569,,,,,,0,0,,0,0
5460,1070542504821383168,1070542504821383168,1544072197000,2018-12-06,11:56:37,WIB,292090066,ajeng0628,يونيتا أجينغ,,"@BPJSKesehatanRI min mohon info, untuk usia 20th kan harus lepas dari orangtua, untuk pengurusannya perlu data apa aja ya min? Atau cukup ke kantor dengan bawa kartu bpjs lama, thanks..",[],"[{'id': 292090066, 'id_str': '292090066', 'screen_name': 'ajeng0628'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/ajeng0628/status/1070542504821383168,,,,,,0,0,,0,0
5461,1070542337409875968,1070534832227110913,1544072157000,2018-12-06,11:55:57,WIB,112588797,namakutyo,Tyo,,terima kasih informasinya. batas pendaftaran kapan dan berkas apa saja yg dibutuhkan?,[],"[{'id': 112588797, 'id_str': '112588797', 'screen_name': 'namakutyo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/namakutyo/status/1070542337409875968,,,,,,0,0,,1,1
5465,1070540688582893568,1070540688582893568,1544071764000,2018-12-06,11:49:24,WIB,292090066,ajeng0628,يونيتا أجينغ,,"@BPJSKesehatanRI min mohon info, sebelumnya sudah pakai BPJS Ketenagakerjaan lalu dialihkan ke BPJS Kesehatan, untuk lokasi priksa dokter pribadi bisa pindah dokter tidak ya? Soalnya ini dari kerjaan orangtua, & kurang cocok dengan pelayanan dokternya, thanks",[],"[{'id': 292090066, 'id_str': '292090066', 'screen_name': 'ajeng0628'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/ajeng0628/status/1070540688582893568,,,,,,0,0,,0,0
5467,1070539173818298370,1070539173818298370,1544071403000,2018-12-06,11:43:23,WIB,56266134,vonikio,vonika novela,,"Dear admin @BPJSKesehatanRI ,apakah tunggakan bpjs yg sudah kurang lebih setahun bisa dicicil pembayarannya? Thanks.",[],"[{'id': 56266134, 'id_str': '56266134', 'screen_name': 'vonikio'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/vonikio/status/1070539173818298370,,,,,,0,0,,0,0
5470,1070538142887735298,1070538142887735298,1544071157000,2018-12-06,11:39:17,WIB,2963564137,akupeyek,dimas,,@BPJSKesehatanRI hai mimin.. ini saya mau daftar kok ga bisa ya   udah 3 hari coba begini terus.. pakai wifi ataupun mobile internet ga bisa.. selalu keterangannya begini.. mohon solusi..  pic.twitter.com/5lWF9APYX1,[],"[{'id': 2963564137, 'id_str': '2963564137', 'screen_name': 'akupeyek'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DttQw46VAAEgZ5C.jpg'],1,0,0,,[],https://twitter.com/akupeyek/status/1070538142887735298,,,,,,0,0,,0,0
5471,1070536326934552577,1069882053418602496,1544070724000,2018-12-06,11:32:04,WIB,77882411,angelicamonic,monica gunawan,,Dokumen asli semua ya? Nanti bilang daftar baru saja ya? Walau sudah pernah saya coba daftarkan di email saya tapi tidak bisa klik aktifasi?,[],"[{'id': 77882411, 'id_str': '77882411', 'screen_name': 'angelicamonic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/angelicamonic/status/1070536326934552577,,,,,,0,0,,1,1
5472,1070534832227110913,1070534832227110913,1544070368000,2018-12-06,11:26:08,WIB,112588797,namakutyo,Tyo,,@BPJSKesehatanRI pendaftaran anak ke 1 untuk pekerja penerima upah bagaimana ya?,[],"[{'id': 112588797, 'id_str': '112588797', 'screen_name': 'namakutyo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/namakutyo/status/1070534832227110913,,,,,,0,0,,0,0
5473,1070534684898091008,1070534684898091008,1544070333000,2018-12-06,11:25:33,WIB,255110725,panjidanumaya,Nunu  けれの セ,,@BPJSKesehatanRI apakah kartu BPJS bisa digunakan dikota lain?,[],"[{'id': 255110725, 'id_str': '255110725', 'screen_name': 'panjidanumaya'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/panjidanumaya/status/1070534684898091008,,,,,,0,0,,0,0
5475,1070531699946082304,1069882053418602496,1544069621000,2018-12-06,11:13:41,WIB,77882411,angelicamonic,monica gunawan,,Dokumen apa saja yang harus dibawa?,[],"[{'id': 77882411, 'id_str': '77882411', 'screen_name': 'angelicamonic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/angelicamonic/status/1070531699946082304,,,,,,0,0,,1,1
5477,1070529132373565440,1069882053418602496,1544069009000,2018-12-06,11:03:29,WIB,77882411,angelicamonic,monica gunawan,,Di Cs bank sekarang sudah tidak bisa ya?,[],"[{'id': 77882411, 'id_str': '77882411', 'screen_name': 'angelicamonic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/angelicamonic/status/1070529132373565440,,,,,,0,0,,1,1
5480,1070527333063225344,1070519253416071169,1544068580000,2018-12-06,10:56:20,WIB,292269293,risanuraisiyah,risa nur aisiyah,,"ok, thank you min.",[],"[{'id': 292269293, 'id_str': '292269293', 'screen_name': 'Risanuraisiyah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Risanuraisiyah/status/1070527333063225344,,,,,,0,0,,1,1
5481,1070526912710115328,1070526912710115328,1544068480000,2018-12-06,10:54:40,WIB,3312076484,ilham22091985,Ilham Perdana Haris,,"@BPJSKesehatanRI apakah ini asli atau Hoax min, karena sudah viral di masyarakat... ?  pic.twitter.com/6MqeOl9HQb",[],"[{'id': 3312076484, 'id_str': '3312076484', 'screen_name': 'ilham22091985'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DttGikdU8AAPD6N.jpg'],1,0,0,,[],https://twitter.com/ilham22091985/status/1070526912710115328,,,,,,0,0,,0,0
5486,1070523441852252161,1070519253416071169,1544067652000,2018-12-06,10:40:52,WIB,292269293,risanuraisiyah,risa nur aisiyah,,kantor BPJS terdekat atau kantor cabang pembuatan min?,[],"[{'id': 292269293, 'id_str': '292269293', 'screen_name': 'Risanuraisiyah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Risanuraisiyah/status/1070523441852252161,,,,,,0,0,,1,1
5487,1070523032840499201,1069882053418602496,1544067555000,2018-12-06,10:39:15,WIB,77882411,angelicamonic,monica gunawan,,Ada cara lain? Karna saya sudah coba setiap hari tidak bisa,[],"[{'id': 77882411, 'id_str': '77882411', 'screen_name': 'angelicamonic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/angelicamonic/status/1070523032840499201,,,,,,0,0,,1,1
5489,1070520846601441280,1070520846601441280,1544067033000,2018-12-06,10:30:33,WIB,1034299349180637184,aafajar08,Fajar,,"@BPJSKesehatanRI selamat pagi,mau tanya apa memang tetap diharuskan bayar iuran apabila peserta mandiri sudah meninggal dunia",[],"[{'id': 1034299349180637184, 'id_str': '1034299349180637184', 'screen_name': 'aafajar08'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/aafajar08/status/1070520846601441280,,,,,,0,0,,0,0
5492,1070519253416071169,1070519253416071169,1544066653000,2018-12-06,10:24:13,WIB,292269293,risanuraisiyah,risa nur aisiyah,,"@BPJSKesehatanRI hai min, jika bulan lahir di KTP dan di BPJS kesehatan berbeda harus urus pergantian kemana min?",[],"[{'id': 292269293, 'id_str': '292269293', 'screen_name': 'Risanuraisiyah'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Risanuraisiyah/status/1070519253416071169,,,,,,0,0,,0,0
5493,1070518678947454982,1070509220926119937,1544066516000,2018-12-06,10:21:56,WIB,860336488096997376,p_elita_p,Putri Elita P,,Oke terimakasih banyak min atas infonya 😊,[],"[{'id': 860336488096997376, 'id_str': '860336488096997376', 'screen_name': 'p_elita_p'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/p_elita_p/status/1070518678947454982,,,,,,0,0,,1,1
5497,1070516841133441024,1070509220926119937,1544066078000,2018-12-06,10:14:38,WIB,860336488096997376,p_elita_p,Putri Elita P,,Kalau ingin mendaftar kelas 2 tapi pakai buku tabungan BCA boleh gak ya min? Atau harus buat rekening baru dulu di salah satu bank yang kerjasama sm BPJS ???,[],"[{'id': 860336488096997376, 'id_str': '860336488096997376', 'screen_name': 'p_elita_p'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/p_elita_p/status/1070516841133441024,,,,,,0,0,,1,1
5502,1070513487632261120,1070509220926119937,1544065279000,2018-12-06,10:01:19,WIB,860336488096997376,p_elita_p,Putri Elita P,,"min itu kan syaratnya ada bawa fotocopy buku tabungan, lha kalau gak punya rekening di salah satu bank yg kerjasama sm BPJS gmn min?",[],"[{'id': 860336488096997376, 'id_str': '860336488096997376', 'screen_name': 'p_elita_p'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/p_elita_p/status/1070513487632261120,,,,,,0,0,,1,1
5509,1070512396270092288,1070512396270092288,1544065019000,2018-12-06,09:56:59,WIB,2293398155,atmachan_,ama,,"saya menanyakan sesuatu tetapi via dm, mohon di bls ya min, makasiih @BPJSKesehatanRI",[],"[{'id': 2293398155, 'id_str': '2293398155', 'screen_name': 'atmachan_'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/atmachan_/status/1070512396270092288,,,,,,0,0,,0,0
5515,1070509315738333184,1070509315738333184,1544064284000,2018-12-06,09:44:44,WIB,336660619,ricocolate,Rico Ricardo,,"@BPJSKesehatanRI Selamat pagi, apakah saya bisa ganti faskes, terakhir ganti bulan Oktober, karena saya mau berobat di faskes yg sekarang ditolak karena bukan pensiunan Pertamina.",[],"[{'id': 336660619, 'id_str': '336660619', 'screen_name': 'ricocolate'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/ricocolate/status/1070509315738333184,,,,,,0,0,,0,0
5516,1070509220926119937,1070509220926119937,1544064262000,2018-12-06,09:44:22,WIB,860336488096997376,p_elita_p,Putri Elita P,,"@BPJSKesehatanRI min, setelah daftar bpjs online, kenapa aktivasi pendaftarannya gagal terus ya min? sistemnya lagi error kah?",[],"[{'id': 860336488096997376, 'id_str': '860336488096997376', 'screen_name': 'p_elita_p'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/p_elita_p/status/1070509220926119937,,,,,,0,0,,0,0
5519,1070500540763725824,1070307838487027712,1544062192000,2018-12-06,09:09:52,WIB,4875573690,faizalabdaul,Muhammad Faizal,,Oke terima kasih min,[],"[{'id': 4875573690, 'id_str': '4875573690', 'screen_name': 'faizalabdaul'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/faizalabdaul/status/1070500540763725824,,,,,,0,0,,1,1
5521,1070494228789088256,1070474418458058752,1544060687000,2018-12-06,08:44:47,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,"Okay, trims",[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dennismandalyca/status/1070494228789088256,,,,,,0,0,,1,1
5525,1070487032386871296,1070487032386871296,1544058971000,2018-12-06,08:16:11,WIB,369550339,missraisha,Lilin,,"@BPJSKesehatanRI Min, saya tidak mendaftarkan bapak saya di bpjskesehatan, tp ketika akan saya daftarkan lewat online ada keterangan bapak saya sudah terdaftar sebagai peserta dan saya tidak tahu no kepesertaannya. Bagaimana cara saya bisa tahu no pserta bpjs bapak saya?",[],"[{'id': 369550339, 'id_str': '369550339', 'screen_name': 'MissRaisha'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/MissRaisha/status/1070487032386871296,,,,,,0,0,,0,0
5526,1070486451802927105,1070479813058584579,1544058833000,2018-12-06,08:13:53,WIB,836931369716469763,vercmouth,verc.,,Terimakasih min,[],"[{'id': 836931369716469763, 'id_str': '836931369716469763', 'screen_name': 'Vercmouth'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Vercmouth/status/1070486451802927105,,,,,,0,0,,1,1
5527,1070485688900968449,1070474418458058752,1544058651000,2018-12-06,08:10:51,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,"Oh okay, terus di JKN mobile saat ini kan u/ printout kartunya masih Faskes Tingat sebelumnya. Itu apakah akan berubah sesuai dengan kelas yg saya pilih skrg ?",[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dennismandalyca/status/1070485688900968449,,,,,,0,0,,1,1
5530,1070483930598408192,1070479813058584579,1544058232000,2018-12-06,08:03:52,WIB,836931369716469763,vercmouth,verc.,,Baik sudah saya dm. Terimakasih,[],"[{'id': 836931369716469763, 'id_str': '836931369716469763', 'screen_name': 'Vercmouth'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Vercmouth/status/1070483930598408192,,,,,,0,0,,1,1
5531,1070483477278027778,1070474418458058752,1544058124000,2018-12-06,08:02:04,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,"Berarti untuk tagihan bulan ini, bayarnya sesuai dengan kelas sebelumnya ya ? Bukan kelas yang baru ?",[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dennismandalyca/status/1070483477278027778,,,,,,0,0,,1,1
5533,1070482415397724165,1070474418458058752,1544057871000,2018-12-06,07:57:51,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,Maksudnya ?,[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dennismandalyca/status/1070482415397724165,,,,,,0,0,,1,1
5535,1070481993798828033,1070474418458058752,1544057770000,2018-12-06,07:56:10,WIB,1532625534,dennismandalyca,Dennis Mandalyca,,"Saya sudah berhasil ubah kelas melalui aplikasi JKN, tapi kok tagihan preminya belum berubah yah ?",[],"[{'id': 1532625534, 'id_str': '1532625534', 'screen_name': 'dennismandalyca'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/dennismandalyca/status/1070481993798828033,,,,,,0,0,,1,1
5539,1070479813058584579,1070479813058584579,1544057250000,2018-12-06,07:47:30,WIB,836931369716469763,vercmouth,verc.,,"@BPJSKesehatanRI permisi min, ini gimana ya saya lahiran taun 1999 kok ditulis 1950? Nama saya juga ga lengkap. Ortu saya aja belum lahir waktu taun segitu. Ini harus ngelapor kemana?  pic.twitter.com/zh3nmwU7Ko",[],"[{'id': 836931369716469763, 'id_str': '836931369716469763', 'screen_name': 'Vercmouth'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DtsbtGTVsAA4P26.jpg'],1,0,0,,[],https://twitter.com/Vercmouth/status/1070479813058584579,,,,,,0,0,,0,0
